round_id,round_name,category,table,entry_name,members,nationality,status,source,source_url,snapshot_date
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,21,Jamie Lim,Jamie Lim,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,22,Jasmine Lambert,Jasmine Lambert,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,23,Jeanne Roiter,Jeanne Roiter,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,24,Jessa Douglas,Jessa Douglas,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,25,Jessica Lau,Jessica Lau,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,26,Karen Kent,Karen Kent,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,27,Karen Pukalo,Karen Pukalo,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,28,Kate Yee,Kate Yee,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,29,Katherine Dilks,Katherine Dilks,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,30,Kathy Ferreira,Kathy Ferreira,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,31,Keiko Kita,Keiko Kita,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,32,Kiera Radman,Kiera Radman,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,33,Lea Campbell,Lea Campbell,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,34,Leah Robbins,Leah Robbins,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,35,Lindsay Wang,Lindsay Wang,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,36,Lizz Dietrich,Lizz Dietrich,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,37,Mari Black,Mari Black,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,38,Marisa Martin,Marisa Martin,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,39,Marissa King,Marissa King,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,40,Muyoka Mwarabu,Muyoka Mwarabu,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,41,Nat Carmichael,Nat Carmichael,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,42,Nicole Pichette,Nicole Pichette,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,43,Noah Sharpsteen,Noah Sharpsteen,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,44,Norah Molina,Norah Molina,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,45,Renata Tirta,Renata Tirta,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,46,Rose Robbins,Rose Robbins,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,47,Rowan Cleland,Rowan Cleland,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,48,Saffron Voskaya,Saffron Voskaya,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,49,Sammy Brownlow,Sammy Brownlow,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,50,Sarah Gelke,Sarah Gelke,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,51,Sarah Irish,Sarah Irish,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,52,Skye Vandeleest,Skye Vandeleest,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,53,Stephanie Balladone,Stephanie Balladone,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,54,Tracy Honhart,Tracy Honhart,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,55,Tracy Swensen,Tracy Swensen,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
solo_preliminary_1,Individual Preliminary 1 · Friday 10:00am–12:00pm,solo,56,Tyler Mays,Tyler Mays,,assigned,PJM schedule PDF backup,https://www.portlandjigsawmasters.org/s/Preliminary-One-List-of-Contestants.pdf,2026-08-10
